Name,cr_numeric,actual_hp,predicted_hp,hp_delta,hp_delta_pct,hp_delta_pct_percentile,hp_baseline,ac_baseline,attack_baseline,dpr_baseline,dc_baseline,highest_attack_bonus,highest_save_dc,estimated_dpr,feature_dpr,legendary_dpr,total_dpr,feature_ac,total_ac,feature_attack,total_attack,feature_hp,ac_deviation,attack_deviation,dpr_deviation,save_dc_deviation,hp_after_phase2,hp_after_resist_immun_penalty,residual_hp,has_legendary_resistance_scaled,has_regeneration_scaled,has_flying,save_proficiency_count,resistance_count,immunity_count,vulnerability_count,legendary_actions_per_round,has_spellcasting,size_ordinal,size_ordinal_baseline,size_ordinal_deviation,feature_aggressive,feature_ambusher,feature_amorphous,feature_amphibious,feature_angelic_weapons,feature_antimagic_susceptibility,feature_avoidance,feature_blind_senses,feature_blood_frenzy,feature_breath_weapon,feature_brute,feature_charge,feature_charm,feature_constrict,feature_damage_absorption,feature_damage_transfer,feature_death_burst,feature_devils_sight,feature_dive_attack,feature_echolocation,feature_elemental_body,feature_enlarge,feature_etherealness,feature_false_appearance,feature_fey_ancestry,feature_fiendish_blessing,feature_flyby,feature_frightful_presence,feature_grapple,feature_grappler,feature_hold_breath,feature_horrifying_visage,feature_illumination,feature_immutable_form,feature_incorporeal_movement,feature_innate_spellcasting,feature_invisibility,feature_keen_senses,feature_labyrinthine_recall,feature_leadership,feature_legendary_resistance,feature_life_drain,feature_light_sensitivity,feature_magic_resistance,feature_magic_weapons,feature_martial_advantage,feature_mimicry,feature_nightmare_haunting,feature_nimble_escape,feature_otherworldly_perception,feature_pack_tactics,feature_parry,feature_possession,feature_pounce,feature_prone,feature_psychic_defense,feature_rampage,feature_read_thoughts,feature_reckless,feature_redirect_attack,feature_reel,feature_regeneration,feature_rejuvenation,feature_relentless,feature_shadow_stealth,feature_shapechange,feature_siege_monster,feature_slippery,feature_sneak_attack,feature_spell_immunity,feature_spellcasting,feature_spider_climb,feature_standing_leap,feature_steadfast,feature_stench,feature_sunlight_sensitivity,feature_superior_invisibility,feature_sure_footed,feature_surprise_attack,feature_swallow,feature_teleport,feature_terrain_camouflage,feature_threatening_reach,feature_tunneler,feature_turn_immunity,feature_turn_resistance,feature_two_heads,feature_web,feature_web_sense,feature_web_walker,feature_wounded_fury,inflicts_poisoned,inflicts_blinded,inflicts_charmed,inflicts_deafened,inflicts_frightened,inflicts_incapacitated,inflicts_paralyzed,inflicts_petrified,inflicts_restrained,inflicts_stunned,cr_tier,Type,Size,Challenge_Rating,HP,AC,ac_value,has_advantage_condition,has_disadvantage_condition,has_attackers_advantage,inflicts_prone,has_grapple
Blue Dragon Wyrmling,3.0,52,63.333333333333336,11.333333333333336,21.7948717948718,44.44444444444444,78.0,13.0,5.0,23.0,13.0,5.0,12,12.0,10.666666666666666,0,22.666666666666664,4,21,0,5.0,0.0,8.0,0.0,-0.3333333333333357,-1.0,63.333333333333336,63.333333333333336,-11.333333333333336,0.0,0.0,1,4,0,1,0,0,0,2,2.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,dragon,Medium,3,52 (8d8+16),17 (Natural Armor),17,0,0,0,0,0
Basilisk,3.0,52,51.99993113129324,-6.886870676225954e-05,-0.00013243982069665295,1.0101010101010102,78.0,13.0,5.0,23.0,13.0,5.0,12,17.0,0.0,0,17.0,0,15,0,5.0,0.0,2.0,0.0,-6.0,-1.0,84.0,84.0,-32.0,0.0,0.0,0,0,0,0,0,0,0,2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,cr2,monstrosity,Medium,3,52 (8d8+16),15 (Natural Armor),15,0,0,0,0,0
Bearded Devil,3.0,52,62.18901072209052,10.189010722090522,19.59425138863562,41.41414141414141,78.0,13.0,5.0,23.0,13.0,5.0,12,15.0,0.0,0,15.0,4,17,0,5.0,0.0,4.0,0.0,-8.0,-1.0,81.0,70.875,-18.875,0.0,0.0,0,3,3,2,0,0,0,2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,cr2,fiend (devil),Medium,3,52 (8d8+16),13 (Natural Armor),13,0,0,0,0,0
Manticore,3.0,68,52.07210491378352,-15.92789508621648,-23.423375126788944,48.484848484848484,78.0,13.0,5.0,23.0,13.0,5.0,0,43.0,0.0,0,43.0,2,16,0,5.0,0.0,3.0,0.0,20.0,0.0,50.5,50.5,17.5,0.0,0.0,1,0,0,0,0,0,0,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,monstrosity,Large,3,68 (8d10+24),14 (Natural Armor),14,0,0,0,0,0
Green Hag,3.0,82,69.25,-12.75,-15.548780487804878,32.323232323232325,78.0,13.0,5.0,23.0,13.0,6.0,14,13.0,0.0,0,13.0,0,17,0,6.0,0.0,4.0,1.0,-10.0,1.0,69.25,69.25,12.75,0.0,0.0,0,0,0,0,0,0,1,2,2.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,fey,Medium,3,82 (11d8+33),17 (Natural Armor),17,1,1,0,0,0
Wight,3.0,45,67.375,22.375,49.72222222222222,78.78787878787878,78.0,13.0,5.0,23.0,13.0,4.0,13,26.0,0.0,0,26.0,0,14,0,4.0,0.0,1.0,-1.0,3.0,0.0,77.0,67.375,-22.375,0.0,0.0,0,0,3,1,0,0,0,2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,undead,Medium,3,45 (6d8+18),14 (Studded Leather),14,0,1,0,0,0
Knight,3.0,52,59.8096527713343,7.809652771334299,15.01856302179673,29.292929292929294,78.0,13.0,5.0,23.0,13.0,5.0,0,20.0,0.0,0,20.0,0,18,0,5.0,0.0,5.0,0.0,-3.0,0.0,68.5,68.5,-16.5,0.0,0.0,0,2,0,0,0,0,0,2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,cr2,humanoid (any race),Medium,3,52 (8d8+16),18 (Plate),18,0,0,0,0,0
Killer Whale,3.0,90,82.14420982756704,-7.855790172432961,-8.728655747147734,19.19191919191919,78.0,13.0,5.0,23.0,13.0,6.0,0,21.5,0.0,0,21.5,0,12,0,6.0,0.0,-1.0,1.0,-1.5,0.0,79.0,79.0,11.0,0.0,0.0,0,0,0,0,0,0,0,4,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,cr2,beast,Huge,3,90 (12d12+12),12 (Natural Armor),12,0,0,0,0,0
Gold Dragon Wyrmling,3.0,60,57.0,-3.0,-5.0,12.121212121212121,78.0,13.0,5.0,23.0,13.0,6.0,13,9.5,11.5,0,21.0,4,21,0,6.0,0.0,8.0,1.0,-2.0,0.0,57.0,57.0,3.0,0.0,0.0,1,4,0,1,0,0,0,2,2.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,dragon,Medium,3,60 (8d8+24),17 (Natural Armor),17,0,0,0,0,0
Giant Scorpion,3.0,52,74.07210491378352,22.07210491378352,42.44635560342985,70.70707070707071,78.0,13.0,5.0,23.0,13.0,4.0,12,31.5,0.0,0,31.5,0,15,0,4.0,0.0,2.0,-1.0,8.5,-1.0,72.5,72.5,-20.5,0.0,0.0,0,0,0,0,0,0,0,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,beast,Large,3,52 (7d10+14),15 (Natural Armor),15,0,0,0,0,1
Owlbear,3.0,59,72.07210491378352,13.07210491378352,22.156110023361897,45.45454545454545,78.0,13.0,5.0,23.0,13.0,7.0,0,24.5,0.0,0,24.5,0,13,0,7.0,0.0,0.0,2.0,1.5,0.0,70.5,70.5,-11.5,0.0,0.0,0,0,0,0,0,0,0,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,monstrosity,Large,3,59 (7d10+21),13 (Natural Armor),13,0,0,0,0,0
Phase Spider,3.0,32,64.17888505327906,32.17888505327906,100.55901579149706,90.9090909090909,78.0,13.0,5.0,23.0,13.0,4.0,11,25.5,0.0,0,25.5,0,13,0,4.0,0.0,0.0,-1.0,2.5,-2.0,88.5,88.5,-56.5,0.0,0.0,0,0,0,0,0,0,0,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,cr2,monstrosity,Large,3,32 (5d10+5),13 (Natural Armor),13,0,0,0,0,0
Werewolf,3.0,58,80.25,22.25,38.362068965517246,68.68686868686868,78.0,13.0,5.0,23.0,13.0,4.0,12,7.0,0.0,0,7.0,0,11,0,4.0,0.0,-2.0,-1.0,-16.0,-1.0,107.0,80.25,-22.25,0.0,0.0,0,0,0,3,0,0,0,2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,"humanoid (human, shapechanger)",Medium,3,58 (9d8+18),"11 (In Humanoid Form, 12 In Wolf Or Hybrid Form)",11,0,0,0,0,0
Winter Wolf,3.0,75,62.57336726944915,-12.42663273055085,-16.568843640734464,35.35353535353536,78.0,13.0,5.0,23.0,13.0,6.0,14,11.0,8.333333333333334,0,19.333333333333336,0,13,1,7.0,0.0,0.0,2.0,-3.6666666666666643,1.0,69.54166666666666,69.54166666666666,5.458333333333343,0.0,0.0,0,0,0,1,0,0,0,3,2.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cr2,monstrosity,Large,3,75 (10d10+20),13 (Natural Armor),13,0,0,0,1,0
Mummy,3.0,58,67.25645018525111,9.256450185251111,15.959396871122605,34.34343434343434,78.0,13.0,5.0,23.0,13.0,5.0,12,20.5,0.0,0,20.5,0,11,0,5.0,0.0,-2.0,0.0,-2.5,-1.0,90.5,79.1875,-21.1875,0.0,0.0,0,1,3,2,1,0,0,2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,cr2,undead,Medium,3,58 (9d8+18),11 (Natural Armor),11,0,0,0,0,0
Minotaur,3.0,76,73.94710491378352,-2.0528950862164805,-2.701177745021685,3.0303030303030303,78.0,13.0,5.0,23.0,13.0,6.0,14,17.0,0.0,0,17.0,0,14,0,6.0,0.0,1.0,1.0,-6.0,1.0,72.375,72.375,3.625,0.0,0.0,0,0,0,0,0,0,0,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,monstrosity,Large,3,76 (9d10+27),14 (Natural Armor),14,0,0,0,1,0
Veteran,3.0,58,84.5,26.5,45.689655172413794,73.73737373737373,78.0,13.0,5.0,23.0,13.0,5.0,0,6.5,0.0,0,6.5,0,17,0,5.0,0.0,4.0,0.0,-16.5,0.0,84.5,84.5,-26.5,0.0,0.0,0,0,0,0,0,0,0,2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,humanoid (any race),Medium,3,58 (9d8+18),17 (Splint),17,0,0,0,0,0
Black Pudding,4.0,85,92.17210491378351,7.172104913783514,8.437770486804135,18.181818181818183,100.8,14.0,6.0,28.0,14.0,5.0,0,24.5,4.0,0,28.5,0,7,0,5.0,0.0,-7.0,-1.0,0.5,0.0,120.8,90.6,-5.599999999999994,0.0,0.0,0,0,0,4,0,0,0,3,2.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,ooze,Large,4,85 (10d10+30),7,7,0,0,0,0,0
Ghost,4.0,45,10.878140453835105,-34.1218595461649,-75.8263545470331,86.86868686868688,100.8,14.0,6.0,28.0,14.0,5.0,13,17.0,0.0,0,17.0,0,11,0,5.0,70.56,-3.0,-1.0,-11.0,-1.0,56.739999999999995,35.4625,9.537500000000001,0.0,0.0,1,0,6,3,0,0,0,2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,cr2,undead,Medium,4,45 (10d8),11,11,0,0,0,0,0
Ettin,4.0,85,88.32814967861965,3.3281496786196527,3.915470210140768,8.080808080808081,100.8,14.0,6.0,28.0,14.0,7.0,0,28.0,0.0,0,28.0,0,12,0,7.0,0.0,-2.0,1.0,0.0,0.0,102.8,102.8,-17.799999999999997,0.0,0.0,0,0,0,0,0,0,0,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,cr2,giant,Large,4,85 (10d10+30),12 (Natural Armor),12,0,0,0,0,0
Chuul,4.0,93,77.47888505327904,-15.521114946720957,-16.68937091045264,36.36363636363637,100.8,14.0,6.0,28.0,14.0,6.0,14,22.0,0.0,0,22.0,0,16,0,6.0,0.0,2.0,0.0,-6.0,0.0,101.8,101.8,-8.799999999999997,0.0,0.0,0,0,0,1,0,0,0,3,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,cr2,aberration,Large,4,93 (11d10+33),16 (Natural Armor),16,0,0,0,0,1
Elephant,4.0,76,109.81920982756704,33.819209827567036,44.498960299430316,72.72727272727273,100.8,14.0,6.0,28.0,14.0,8.0,12,22.5,7.5,0,30.0,0,12,0,8.0,0.0,-2.0,2.0,2.0,-2.0,106.675,106.675,-30.674999999999997,0.0,0.0,0,0,0,0,0,0,0,4,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,beast,Huge,4,76 (8d12+24),12 (Natural Armor),12,0,0,0,1,0
Red Dragon Wyrmling,4.0,75,86.63333333333333,11.633333333333326,15.5111111111111,31.313131313131315,100.8,14.0,6.0,28.0,14.0,6.0,0,13.0,11.666666666666666,0,24.666666666666664,4,21,0,6.0,0.0,7.0,0.0,-3.3333333333333357,0.0,86.63333333333333,86.63333333333333,-11.633333333333326,0.0,0.0,1,4,0,1,0,0,0,2,2.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,dragon,Medium,4,75 (10d8+30),17 (Natural Armor),17,0,0,0,0,0
Succubus,4.0,66,87.18098768250081,21.180987682500813,32.092405579546686,60.60606060606061,100.8,14.0,6.0,28.0,14.0,5.0,15,6.5,0.0,0,6.5,0,15,0,5.0,0.0,1.0,-1.0,-21.5,1.0,117.8,103.075,-37.075,0.0,0.0,1,0,6,0,0,0,0,2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,cr2,Fiend (Shapechanger),Medium,4,66 (12d8 + 12),15 (Natural Armor),15,0,0,0,0,0
Incubus,4.0,66,87.18098768250081,21.180987682500813,32.092405579546686,60.60606060606061,100.8,14.0,6.0,28.0,14.0,5.0,15,6.5,0.0,0,6.5,0,15,0,5.0,0.0,1.0,-1.0,-21.5,1.0,117.8,103.075,-37.075,0.0,0.0,1,0,6,0,0,0,0,2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,cr2,Fiend (Shapechanger),Medium,4,66 (12d8 + 12),15 (Natural Armor),15,0,0,0,0,0
Weretiger,4.0,120,93.25625,-26.743750000000006,-22.28645833333334,46.464646464646464,100.8,14.0,6.0,28.0,14.0,5.0,14,8.5,2.833333333333333,0,11.333333333333332,0,12,0,5.0,0.0,-2.0,-1.0,-16.666666666666668,0.0,124.34166666666667,93.25625,26.743750000000006,0.0,0.0,0,0,0,3,0,0,0,2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,"humanoid (human, shapechanger)",Medium,4,120 (16d8+48),12,12,0,0,0,1,0
Couatl,4.0,97,44.063953639755184,-52.936046360244816,-54.573243670355474,80.8080808080808,100.8,14.0,6.0,28.0,14.0,8.0,15,10.166666666666666,0.0,0,10.166666666666666,10,29,0,8.0,0.0,15.0,2.0,-17.833333333333336,1.0,70.13333333333333,52.599999999999994,44.400000000000006,0.0,0.0,1,3,1,3,0,0,1,2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,cr2,celestial,Medium,4,97 (13d8+39),19 (Natural Armor),19,0,0,0,0,1
Succubus (Incubus),4.0,66,87.18098768250081,21.180987682500813,32.092405579546686,60.60606060606061,100.8,14.0,6.0,28.0,14.0,5.0,15,6.5,0.0,0,6.5,0,15,0,5.0,0.0,1.0,-1.0,-21.5,1.0,117.8,103.075,-37.075,0.0,0.0,1,0,6,0,0,0,0,2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,cr2,fiend (shapechanger),Medium,4,66 (12d8+12),15 (Natural Armor),15,0,0,0,0,0
Wereboar,4.0,78,96.50625000000001,18.50625000000001,23.725961538461547,49.494949494949495,100.8,14.0,6.0,28.0,14.0,5.0,13,10.0,0.0,0,10.0,0,10,0,5.0,7.0,-4.0,-1.0,-18.0,-1.0,128.675,96.50625000000001,-18.50625000000001,0.0,0.0,0,0,0,3,0,0,0,2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,"humanoid (human, shapechanger)",Medium,4,78 (12d8+24),"10 (In Humanoid Form, 11 In Boar And Hybrid Forms )",10,0,0,0,1,0
Lamia,4.0,97,102.81142592961766,5.811425929617656,5.99116075218315,14.14141414141414,100.8,14.0,6.0,28.0,14.0,5.0,13,22.166666666666668,0.0,0,22.166666666666668,0,13,0,5.0,0.0,-1.0,-1.0,-5.833333333333332,-1.0,117.13333333333333,117.13333333333333,-20.133333333333326,0.0,0.0,0,0,0,0,0,0,1,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,cr2,monstrosity,Large,4,97 (13d10+26),13 (Natural Armor),13,0,0,0,0,0
